SMILES,GRM1
C[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.5875396
C[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.5875396
C[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.5875396
CC(C)Cn1cnc(c2ccccc2C2CC2)c1N,0.35150656
N[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.38470247
N[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.38470247
N[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.38470247
N[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.38470247
C[C@H]1C[C@@H](c2ccccc2C2CC2)CN1,0.6787065
C[C@@H]1C[C@H](c2ccccc2C2CC2)CN1,0.6787065
C[C@H]1C[C@H](c2ccccc2C2CC2)CN1,0.6787065
C[C@@H]1C[C@@H](c2ccccc2C2CC2)CN1,0.6787065
CCC[C@H](N)c1cc(c2ccccc2C2CC2)no1,0.47316504
CCC[C@@H](N)c1cc(c2ccccc2C2CC2)no1,0.47316504
O[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.58211535
O[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.58211535
O[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.58211535
O[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.58211535
CC1(C#N)CN(Cc2ccccc2C2CC2)C1,0.4333075
NC1=NC[C@@H](c2ccccc2C2CC2)N1,0.44925305
NC1=NC[C@H](c2ccccc2C2CC2)N1,0.44925305
NC1=NC[C@@H](c2ccccc2C2CC2)O1,0.6697449
NC1=NC[C@H](c2ccccc2C2CC2)O1,0.6697449
CC(C)(C)n1cnc(c2ccccc2C2CC2)c1N,0.373167
N#C[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.37440407
N#C[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.37440407
N#C[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.37440407
N#C[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.37440407
CN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.76124555
CN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.76124555
CC1([C@@H](NN)c2ccccc2C2CCC2)CC1,0.5283597
CC1([C@H](NN)c2ccccc2C2CCC2)CC1,0.5283597
CC1(C)NCC[C@H]1c1ccccc1C1CC1,0.5772607
CC1(C)NCC[C@@H]1c1ccccc1C1CC1,0.5772607
C[C@@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.39335245
C[C@@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.39335245
CC1(C)C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.6815656
CC1(C)C[C@@H]1[C@@H](N)c1ccccc1C1CCC1,0.6815656
CC1(C)C[C@H]1[C@@H](N)c1ccccc1C1CCC1,0.6815656
C[C@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.39335245
C[C@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.39335245
CC1(C)C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.6815656
Cn1c(N)c(c2ccccc2C2CC2)nc1C(C)(C)C,0.522431
CCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.4619244
CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.4390479
CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.4390479
C[C@@H]1C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.8802655
C[C@@H]1C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.8802655
CC[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.61587185
CC[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.61587185
CC[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.61587185
CC[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.61587185
C[C@@H]1C[C@H]1[C@H](O)c1ccccc1C1CCC1,0.7569459
C[C@@H]1C[C@@H]1[C@H](O)c1ccccc1C1CCC1,0.7569459
C[C@@H]1C[C@H]1[C@H](NN)c1ccccc1C1CCC1,0.7226197
C[C@@H]1C[C@H]1[C@@H](NN)c1ccccc1C1CCC1,0.7226197
C[C@@H]1C[C@@H]1[C@@H](NN)c1ccccc1C1CCC1,0.7226197
C[C@@H]1C[C@@H]1[C@H](NN)c1ccccc1C1CCC1,0.7226197
CCc1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.54564196
CCCCn1c(C)nc(c2ccccc2C2CC2)c1N,0.23019518
CC[C@@H]1N[C@H](C)C[C@H]1c1ccccc1C1CC1,0.6762523
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.520119
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.4956585
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.32399535
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.50486064
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.50486064
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.3407637
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.3407637
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.3407637
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.3407637
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.46484795
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.4644211
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.4398922
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.3375191
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.3375191
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.41117936
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.34458044
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.4587473
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.4587473
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.49318078
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.49318078
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.589638
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.589638
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.63760555
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.63760555
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.21425691
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.65306205
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.65306205
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.65306205
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.65306205
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.77564645
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.77564645
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.77564645
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.77564645
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.5833199
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.5833199
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.5833199
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.5833199
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.43908927
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.43908927
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.069091685
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.570997
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.3230634
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.23705174
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.68926394
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.68926394
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.46743825
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.46743825
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.46743825
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.46743825
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.45747498
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.40143377
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.40143377
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.24422823
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.28774533
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.84107625
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.84107625
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.3715372
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.3715372
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.3715372
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.3715372
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.52358365
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.52358365
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.3689282
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.3689282
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.3689282
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.3689282
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.514843
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.44014493
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.31022605
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.54504657
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.54504657
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.33522445
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.35146478
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.55749935
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.42489678
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.42489678
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.42489678
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.42489678
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.30808157
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.6762505
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.54387164
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.3303729
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.3303729
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.3303729
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.3303729
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.49925676
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.49925676
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.49925676
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.49925676
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.45597205
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.45597205
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.45597205
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.45597205
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.56341344
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.56341344
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.44821098
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.2982957
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.2982957
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.2982957
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.2982957
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.5231069
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.5231069
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.5231069
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.5231069
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.23539792
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.23539792
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.23539792
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.23539792
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16220169
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.16220169
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.16220169
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16220169
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.3633505
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.3633505
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.3633505
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.3633505
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.21644473
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.21644473
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.21644473
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.21644473
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.2636437
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2636437
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2636437
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.2636437
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.276107
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.276107
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.276107
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.276107
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.6599209
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.6599209
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.43100822
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.20930827
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.20930827
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.20930827
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.20930819
