SMILES,MMP1
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.10285858
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.10285858
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.10285858
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.10285858
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.06691078
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.06691078
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.06691078
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.06691078
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.05446691
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.05446691
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.05446691
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.05446691
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.13113289
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.13113289
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.042538054
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.19190136
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.19190136
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.19190136
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.19190134
