SMILES,HDAC2
C[C@@H]1NCC[C@@H]1c1ccccc1C1CC1,0.18279518
C[C@H]1NCC[C@@H]1c1ccccc1C1CC1,0.18279518
C[C@H]1NCC[C@H]1c1ccccc1C1CC1,0.18279518
C#CCn1c(C)nc(c2ccccc2C2CC2)c1N,0.11305435
C[C@@H]1NCC[C@H]1c1ccccc1C1CC1,0.18279518
C[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.24304076
C[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.24304076
C[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.24304076
C[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.24304076
CC(C)Cn1cnc(c2ccccc2C2CC2)c1N,0.117529966
N[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.13140245
N[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.13140245
N[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.13140245
N[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.13140245
C[C@H]1C[C@@H](c2ccccc2C2CC2)CN1,0.15351179
C[C@@H]1C[C@H](c2ccccc2C2CC2)CN1,0.15351179
C[C@H]1C[C@H](c2ccccc2C2CC2)CN1,0.15351179
C[C@@H]1C[C@@H](c2ccccc2C2CC2)CN1,0.15351179
CCC[C@H](N)c1cc(c2ccccc2C2CC2)no1,0.06863315
CCC[C@@H](N)c1cc(c2ccccc2C2CC2)no1,0.06863315
O[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.21553908
O[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.21553908
O[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.21553908
O[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.21553908
CC1(C#N)CN(Cc2ccccc2C2CC2)C1,0.12414605
NC1=NC[C@@H](c2ccccc2C2CC2)N1,0.2310566
NC1=NC[C@H](c2ccccc2C2CC2)N1,0.2310566
NC1=NC[C@@H](c2ccccc2C2CC2)O1,0.12155235
NC1=NC[C@H](c2ccccc2C2CC2)O1,0.12155235
CC(C)(C)n1cnc(c2ccccc2C2CC2)c1N,0.09344722
N#C[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.15991762
N#C[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.15991762
N#C[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.15991762
N#C[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.15991762
CN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.19261402
CN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.19261402
CC1([C@@H](NN)c2ccccc2C2CCC2)CC1,0.22340019
CC1([C@H](NN)c2ccccc2C2CCC2)CC1,0.22340019
CC1(C)NCC[C@H]1c1ccccc1C1CC1,0.2170984
CC1(C)NCC[C@@H]1c1ccccc1C1CC1,0.2170984
C[C@@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.23687764
C[C@@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.23687764
CC1(C)C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.118054695
CC1(C)C[C@@H]1[C@@H](N)c1ccccc1C1CCC1,0.118054695
CC1(C)C[C@H]1[C@@H](N)c1ccccc1C1CCC1,0.118054695
C[C@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.23687764
C[C@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.23687764
CC1(C)C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.118054695
Cn1c(N)c(c2ccccc2C2CC2)nc1C(C)(C)C,0.11268391
CCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.16440533
CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.16255821
CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.16255821
C[C@@H]1C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.1466874
C[C@@H]1C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.1466874
CC[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.19086999
CC[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.19086999
CC[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.19086999
CC[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.19086999
C[C@@H]1C[C@H]1[C@H](O)c1ccccc1C1CCC1,0.23010336
C[C@@H]1C[C@@H]1[C@H](O)c1ccccc1C1CCC1,0.23010336
C[C@@H]1C[C@H]1[C@H](NN)c1ccccc1C1CCC1,0.14089553
C[C@@H]1C[C@H]1[C@@H](NN)c1ccccc1C1CCC1,0.14089553
C[C@@H]1C[C@@H]1[C@@H](NN)c1ccccc1C1CCC1,0.14089553
C[C@@H]1C[C@@H]1[C@H](NN)c1ccccc1C1CCC1,0.14089553
CCc1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.23339204
CCCCn1c(C)nc(c2ccccc2C2CC2)c1N,0.12062013
CC[C@@H]1N[C@H](C)C[C@H]1c1ccccc1C1CC1,0.13412713
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.074754626
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.26749107
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.16516715
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.08046646
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.08046646
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16568582
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16568582
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.16568582
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.16568582
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.16410808
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.12823832
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.19000728
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.1832149
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.1832149
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.13225079
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.23814479
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.11180869
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.11180869
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.14707057
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.14707057
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.12575847
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.12575847
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.18662977
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.18662977
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.25735953
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.10657235
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.10657235
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.10657235
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.10657235
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.18610647
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.18610647
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.18610647
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.18610647
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.17930615
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.17930615
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.17930615
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.17930615
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.228087
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.228087
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.04834378
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.2726202
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.14420187
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.25590596
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.17380188
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.17380188
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.12857108
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.12857108
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.12857108
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.12857108
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.12565774
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.10805844
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.10805844
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.15509939
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.16894
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.22005914
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.22005914
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.07961326
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.07961326
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.07961326
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.07961326
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.124360256
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.124360256
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.16055012
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.16055012
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.16055012
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.16055012
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.14882064
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.1157232
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.14021735
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.12101806
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.12101806
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.14912386
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.23403338
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.14613506
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.059878092
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.059878092
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.059878092
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.059878092
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.17906888
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.1700922
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.14129543
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.12935847
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.12935847
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.12935847
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.12935847
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.1275184
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.1275184
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.1275184
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.1275184
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.08189958
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.08189958
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.08189958
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.08189958
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.23148978
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.23148978
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.23291722
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.13186
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.13186
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.13186
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.13186
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.097991966
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.097991966
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.097991966
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.097991966
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.11634262
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.11634262
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.11634262
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.11634262
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.08059109
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.08059109
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.08059109
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.08059109
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.14239
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.14239
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.14239
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.14239
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.09008531
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.09008531
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.09008531
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.09008531
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.105867304
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.105867304
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.105867304
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.105867304
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.10250674
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.10250674
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.10250674
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.10250674
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.24107079
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.24107079
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.12945282
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.1087234
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.1087234
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.1087234
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.10872337
