SMILES,PDE7A
NC1=NC[C@H](c2ccccc2C2CC2)N1,0.37701362
NC1=NC[C@@H](c2ccccc2C2CC2)O1,0.30485448
NC1=NC[C@H](c2ccccc2C2CC2)O1,0.30485448
CC(C)(C)n1cnc(c2ccccc2C2CC2)c1N,0.46996936
N#C[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.5457393
N#C[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.5457393
N#C[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.5457393
N#C[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.5457393
CN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.3577936
CN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.3577936
CC1([C@@H](NN)c2ccccc2C2CCC2)CC1,0.44683126
CC1([C@H](NN)c2ccccc2C2CCC2)CC1,0.44683126
CC1(C)NCC[C@H]1c1ccccc1C1CC1,0.35044232
CC1(C)NCC[C@@H]1c1ccccc1C1CC1,0.35044232
C[C@@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.36454913
C[C@@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.36454913
CC1(C)C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.44694415
CC1(C)C[C@@H]1[C@@H](N)c1ccccc1C1CCC1,0.44694415
CC1(C)C[C@H]1[C@@H](N)c1ccccc1C1CCC1,0.44694415
C[C@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.36454913
C[C@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.36454913
CC1(C)C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.44694415
Cn1c(N)c(c2ccccc2C2CC2)nc1C(C)(C)C,0.3758614
CCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.6345459
CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.55248976
CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.55248976
C[C@@H]1C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.49857014
C[C@@H]1C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.49857014
CC[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.27187246
CC[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.27187246
CC[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.27187246
CC[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.27187246
C[C@@H]1C[C@H]1[C@H](O)c1ccccc1C1CCC1,0.707563
C[C@@H]1C[C@@H]1[C@H](O)c1ccccc1C1CCC1,0.707563
C[C@@H]1C[C@H]1[C@H](NN)c1ccccc1C1CCC1,0.3769194
C[C@@H]1C[C@H]1[C@@H](NN)c1ccccc1C1CCC1,0.3769194
C[C@@H]1C[C@@H]1[C@@H](NN)c1ccccc1C1CCC1,0.3769194
C[C@@H]1C[C@@H]1[C@H](NN)c1ccccc1C1CCC1,0.3769194
CCc1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.44017723
CCCCn1c(C)nc(c2ccccc2C2CC2)c1N,0.41143852
CC[C@@H]1N[C@H](C)C[C@H]1c1ccccc1C1CC1,0.31060892
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.3285054
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.1570216
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.4722317
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.14229767
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.14229767
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.41920835
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.41920835
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.41920835
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.41920835
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.17310861
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.34695488
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.45275718
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.45040908
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.45040908
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.4228998
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.28741932
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.4969242
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.4969242
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.27580974
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.27580974
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.51249945
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.51249945
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.5394888
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.5394888
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.25427064
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.3373328
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.3373328
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.3373328
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.3373328
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.28425714
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.28425714
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.28425714
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.28425714
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.56726277
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.56726277
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.56726277
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.56726277
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.40426838
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.40426838
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.1334692
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.17527343
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.35828474
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.29054812
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.31280226
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.31280226
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.3763872
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.3763872
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.3763872
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.3763872
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.5741292
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.41032007
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.41032007
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.3568545
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.2513943
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.3391393
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.3391393
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.31928656
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.31928656
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.31928656
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.31928656
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.39605546
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.39605546
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.40247813
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.40247813
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.40247813
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.40247813
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.52667767
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.6821104
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.30992645
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.35091156
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.35091156
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.31304002
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.19666825
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.5406991
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.27822432
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.27822432
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.27822432
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.27822432
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.5947791
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.5117997
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.5905614
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.44079924
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.44079924
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.44079924
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.44079924
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.30281973
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.30281973
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.30281973
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.30281973
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.36380735
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.36380735
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.36380735
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.36380735
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.34194052
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.34194052
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.41419002
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.37333784
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.37333784
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.37333784
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.37333784
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.33155817
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.33155817
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.33155817
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.33155817
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.45221692
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.45221692
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.45221692
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.45221692
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.51403785
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.51403785
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.51403785
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.51403785
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.41657618
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.41657618
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.41657618
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.41657618
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.40857816
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.40857816
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.40857816
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.40857816
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.47700286
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.47700286
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.47700286
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.47700286
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.33268797
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.33268797
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.33268797
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.33268797
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.3112847
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.3112847
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.43262854
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.40115416
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.40115416
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.40115416
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.40115428
