SMILES,CASP6
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.21912791
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.40645382
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.27437714
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.28213164
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.28213164
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2913275
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2913275
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.2913275
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.2913275
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.296745
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.16457257
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.19268636
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.28865
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.28865
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.2189315
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.18260323
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.20029745
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.20029745
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.13143179
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.13143179
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.20444125
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.20444125
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.20971182
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.20971182
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.15664494
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.15990762
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.15990762
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.15990762
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.15990762
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.21709691
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.21709691
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.21709691
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.21709691
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.2062864
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.2062864
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.2062864
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.2062864
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.31528515
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.31528515
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.090742685
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.4674781
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.2764854
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.17789742
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.15129498
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.15129498
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.31614965
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.31614965
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.31614965
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.31614965
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.22429796
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.25529715
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.25529715
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.22374272
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.19509791
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.23920901
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.23920901
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.23230991
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.23230991
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.23230991
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.23230991
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.28935364
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.28935364
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.237424
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.237424
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.237424
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.237424
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.4419016
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.49472496
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.1407361
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.09849283
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.09849283
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.28174758
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.30209872
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.42806235
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.18933417
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.18933417
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.18933417
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.18933417
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.17853422
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.3801412
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.42167184
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.17315823
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.17315823
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.17315823
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.17315823
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.15545334
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.15545334
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.15545334
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.15545334
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.20922785
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.20922785
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.20922785
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.20922785
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.2157906
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.2157906
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.2033399
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.24791704
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.24791704
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.24791704
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.24791704
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.26297694
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.26297694
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.26297694
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.26297694
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.27027553
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.27027553
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.27027553
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.27027553
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.26730877
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.26730877
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.26730877
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.26730877
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.25934342
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.25934342
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.25934342
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.25934342
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18022212
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18022212
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.18022212
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.18022212
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.23943387
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.23943387
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.23943387
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.23943387
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.1636427
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.1636427
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.1636427
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.1636427
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.2599281
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.2599281
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.2517289
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.21346548
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.21346548
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.21346548
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.21346553
