SMILES,HDAC4
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.25216663
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.26483667
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.26483667
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.12626654
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.12626654
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.2472671
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.2472671
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.26626936
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.26626936
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.3045282
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.16830343
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.16830343
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.16830343
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.16830343
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.35491732
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.35491732
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.35491732
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.35491732
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.24370895
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.24370895
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.24370895
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.24370895
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.23591313
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.23591313
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.06803967
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.34967345
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.14085335
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.21129821
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.22494203
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.22494203
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.2518695
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.2518695
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.2518695
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.2518695
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.14752436
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.20261209
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.20261209
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.18658994
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.2011733
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.32757783
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.32757783
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.1850665
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.1850665
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.1850665
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.1850665
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.17954805
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.17954805
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.30348736
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.30348736
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.30348736
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.30348736
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.14754866
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.20802422
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.16092542
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.19736674
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.19736674
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.13175313
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.27126062
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.2162479
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.20848615
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.20848615
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.20848615
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.20848615
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.20169604
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.1733175
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.22964054
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.29330686
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.29330686
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.29330686
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.29330686
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.18658774
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.18658774
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.18658774
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.18658774
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.22763197
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.22763197
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.22763197
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.22763197
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.27469036
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.27469036
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.19725998
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.3263816
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.3263816
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.3263816
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.3263816
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.28082982
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.28082982
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.28082982
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.28082982
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.38369295
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.38369295
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.38369295
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.38369295
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2297242
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.2297242
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.2297242
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2297242
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.16696963
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.16696963
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.16696963
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.16696963
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.34090397
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.34090397
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.34090397
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.34090397
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.32408297
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.32408297
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.32408297
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.32408297
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.28700757
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.28700757
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.28700757
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.28700757
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.26776606
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.26776606
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.09856382
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.2826308
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.2826308
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.2826308
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.28263086
