SMILES,DPP4
N#C[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.34836102
N#C[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.34836102
N#C[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.34836102
N#C[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.34836102
CN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.07278138
CN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.07278138
CC1([C@@H](NN)c2ccccc2C2CCC2)CC1,0.4302628
CC1([C@H](NN)c2ccccc2C2CCC2)CC1,0.4302628
CC1(C)NCC[C@H]1c1ccccc1C1CC1,0.023337834
CC1(C)NCC[C@@H]1c1ccccc1C1CC1,0.023337834
C[C@@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.30769137
C[C@@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.30769137
CC1(C)C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.35691524
CC1(C)C[C@@H]1[C@@H](N)c1ccccc1C1CCC1,0.35691524
CC1(C)C[C@H]1[C@@H](N)c1ccccc1C1CCC1,0.35691524
C[C@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.30769137
C[C@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.30769137
CC1(C)C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.35691524
Cn1c(N)c(c2ccccc2C2CC2)nc1C(C)(C)C,0.30653083
CCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.053519294
CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.82595134
CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.82595134
C[C@@H]1C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.30811682
C[C@@H]1C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.30811682
CC[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.69309866
CC[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.69309866
CC[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.69309866
CC[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.69309866
C[C@@H]1C[C@H]1[C@H](O)c1ccccc1C1CCC1,0.23707862
C[C@@H]1C[C@@H]1[C@H](O)c1ccccc1C1CCC1,0.23707862
C[C@@H]1C[C@H]1[C@H](NN)c1ccccc1C1CCC1,0.123127215
C[C@@H]1C[C@H]1[C@@H](NN)c1ccccc1C1CCC1,0.123127215
C[C@@H]1C[C@@H]1[C@@H](NN)c1ccccc1C1CCC1,0.123127215
C[C@@H]1C[C@@H]1[C@H](NN)c1ccccc1C1CCC1,0.123127215
CCc1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.026826289
CCCCn1c(C)nc(c2ccccc2C2CC2)c1N,0.097840466
CC[C@@H]1N[C@H](C)C[C@H]1c1ccccc1C1CC1,0.20991765
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.1413371
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.083334476
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.18999332
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.018264279
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.018264279
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.8142882
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.8142882
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.8142882
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.8142882
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.31729442
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.037371937
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.07252017
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.75133705
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.75133705
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.01490362
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.02074014
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.9117587
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.9117587
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.08357526
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.08357526
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.9857679
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.9857679
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.5394596
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.5394596
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.1381787
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.49023175
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.49023175
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.49023175
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.49023175
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.057556078
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.057556078
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.057556078
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.057556078
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.13703671
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.13703671
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.13703671
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.13703671
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.12021785
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.12021785
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.17051913
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.5159611
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.15300444
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.33723333
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.29538625
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.29538625
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.97606385
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.97606385
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.97606385
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.97606385
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.19201611
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.88811713
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.88811713
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.016777739
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.091108054
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.3816399
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.3816399
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.68591136
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.68591136
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.68591136
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.68591136
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.4493965
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.4493965
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.9649992
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.9649992
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.9649992
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.9649992
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.36786053
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.7277246
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.22714174
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.17632934
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.17632934
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.18665682
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.2002857
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.60056263
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.10032004
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.10032004
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.10032004
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.10032004
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.29975122
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.2745194
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.5420166
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.35525015
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.35525015
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.35525015
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.35525015
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.904473
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.904473
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.904473
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.904473
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.28841484
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.28841484
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.28841484
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.28841484
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.23441012
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.23441012
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.13372464
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.15572116
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.15572116
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.15572116
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.15572116
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.67554945
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.67554945
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.67554945
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.67554945
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.14005953
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.14005953
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.14005953
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.14005953
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.14524107
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.14524107
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.14524107
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.14524107
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.7923769
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.7923769
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.7923769
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.7923769
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.069837905
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.069837905
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.069837905
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.069837905
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.18178573
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18178573
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18178573
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.18178573
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.07836277
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.07836277
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.07836277
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.07836277
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.5728907
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.5728907
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.28174517
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.05271944
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.05271944
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.05271944
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.05271943
