SMILES,HDAC1
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.024100063
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.024100063
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.024100063
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.024100063
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.08209044
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.0048706797
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.0041330867
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.10400548
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.10400548
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.10400548
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.10400548
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.017568644
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.017568644
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.017568644
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.017568644
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.040120173
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.040120173
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.040120173
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.040120173
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.055963047
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.055963047
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.050288767
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.05702393
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.05702393
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.05702393
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.05702393
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.0502891
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.0502891
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.0502891
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.0502891
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.028438604
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.028438604
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.028438604
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.028438604
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.021477263
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.021477263
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.021477263
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.021477263
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.04330045
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.04330045
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.04330045
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.04330045
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.026139144
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.026139144
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.026139144
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.026139144
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.042747695
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.042747695
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.042747695
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.042747695
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.052538134
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.052538134
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.052538134
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.052538134
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.061937347
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.061937347
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.0025086987
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.028010594
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.028010594
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.028010594
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.028010571
